Identifier,Date,Set
oai:archive.org:schoollegislatio1927nort,2011-07-13T17:57:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoollegislatio1933nort,2011-10-06T22:11:13Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoollegislatio1935nort,2011-07-13T17:57:35Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoollegislatio1937nort,2011-07-13T17:57:35Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoollegislatio1943nort,2011-07-13T17:57:36Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoolpatrolsfor1956nort,2011-07-13T17:57:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoolscivildefe1953spen,2011-07-13T18:11:35Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoolsforyoungc1955nort,2011-07-13T17:57:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:schoolvisitstora1957nort,2012-01-10T01:14:43Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:scienceforelemen1953weth,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:scienceresourceb1958nort,2011-07-13T17:57:44Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws195657nort,2011-07-05T18:46:30Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws196365nort,2011-07-05T18:46:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws19656667nort,2011-03-11T17:44:42Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws197778nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws198384nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws198586nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws198788nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws198990nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws1997983nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws1997984nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws7980nort,2011-03-11T17:44:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlaws8182nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsl197576nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsr199192nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsr19931nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsre19932nort,2011-05-18T07:17:58Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsre199394nort,2011-05-17T21:06:12Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol00nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol02nort,2011-05-17T19:41:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol03nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1943nort,2010-12-06T21:51:33Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1945nort,2011-01-06T20:50:04Z,"mediatype:texts,collection:ncgovdocs,collection:unclibraries,collection:americana"
oai:archive.org:sessionlawsresol1947nort,2011-01-06T20:50:04Z,"mediatype:texts,collection:ncgovdocs,collection:unclibraries,collection:americana"
oai:archive.org:sessionlawsresol1949nort,2011-01-06T20:50:04Z,"mediatype:texts,collection:ncgovdocs,collection:unclibraries,collection:americana"
oai:archive.org:sessionlawsresol1951nort,2011-07-05T18:46:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1953nort,2011-07-05T18:46:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1955nort,2011-07-05T18:46:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1959nort,2011-07-05T18:46:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1961nort,2011-07-05T18:46:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1963nort,2011-07-05T18:46:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1969nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1971nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1973nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1975nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1977nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1981nort,2011-03-11T17:44:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1985nort,2011-03-11T17:44:49Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19871nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19872nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19891nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19892nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19911nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19912nort,2011-04-08T23:12:09Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19952nort,2011-05-17T20:02:19Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19953nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol1995nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19971nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19972nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol19991nort,2011-05-17T20:02:16Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:sessionlawsresol83nort,2011-03-11T17:44:20Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:socialstudiesnor1952nort,2011-10-06T22:13:10Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:songcollectionfo1920nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:standardsforelem1927fulg,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:standardsforelem1928nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:standardsforelem1929fulg,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:standardsforelem1930fulg,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:standardssuggest1929hill,2011-07-13T17:57:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:studyingstateofn1946perr,2011-07-13T17:57:44Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:studyoflocalscho1937nort,2011-07-13T17:57:44Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:studyofvalueofsu1926sout,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:suggestedtwelvey1942nort,2011-07-13T17:57:37Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:suggestionsforte1962nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:supplementarylis1928nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:supplementtorefe1963nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:tarheelstateleaf1945nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:teachertrainingi1929nobl,2011-07-13T17:57:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:teachingdemocrac1941nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:vocationalagricu1951nort,2011-07-13T18:11:34Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
oai:archive.org:whatbecomesofour1955nort,2012-01-10T01:19:54Z,"mediatype:texts,collection:ncgovdocs,collection:americana"
,,
oai:archive.org:1980hospitalinpa00nort,2011-07-08T14:42:40Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1980spacerequire00faye,2011-07-08T14:42:40Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:19881990northcar00murr,2011-07-08T14:42:47Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1990healthobject00blue,2011-07-08T14:42:43Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1990healthobject00surl,2011-07-08T14:42:40Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1992thoroughfare1993nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1996thoroug1997whitbrun,2011-09-09T22:06:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:1996thoroughfare1998rock,2011-09-09T22:06:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:abortionascorrel00surl,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:accesstoprenatal00bowl,2011-07-08T14:42:43Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:accidentaldeatha00nort,2011-07-08T14:42:43Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:accountingforcon00camp,2011-07-08T14:42:43Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:addressdelivered00rayn,2011-07-08T14:42:42Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:addresseugenegris,2011-07-08T14:42:40Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:administrationof00broo,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:adolescenthealth00surl,2011-07-08T14:42:47Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:advalorumtaxatio00bled,2011-10-06T21:18:44Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:agriculturalrevo00poec,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:aidsmortalityinn00barn,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:alcoholrelatedmo00bues,2011-07-08T14:42:44Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:alternativetechn00expo,2011-10-06T21:20:34Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1985nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1986nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1987nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1989nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1990nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:ambientairqualit1991nort,2011-08-14T17:53:03Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:analysisofimpactmore,2011-10-06T21:20:39Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:analysisofminori78hedd,2011-10-06T21:20:39Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:analysisofstatef00crib,2011-10-06T21:20:39Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:analysisoftranspnehaus,2011-10-06T21:20:39Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudyd00rale,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudyf00nort,2011-07-08T14:42:42Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudym00nort,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudyn00nash,2011-07-08T14:42:42Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudyr00nort,2011-07-08T14:42:42Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudys00nort,2011-07-08T14:42:41Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annexationstudyt00nort,2011-07-08T14:42:42Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualcaswell1926rep,2011-10-06T21:21:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualfair00nort,2011-07-08T14:42:39Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualfairnort,2011-07-08T14:42:39Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualfairofncag1882unse,2011-07-08T14:43:31Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualreport1975nort,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualreport1984nort,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:annualreport1986nort,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
